timestamp,latitude,longitude,status,alert,maps
2026-06-14 11:40:35.197091,28.612822589366232,77.20741437394975,SAFE,NONE,"https://maps.google.com/?q=28.612822589366232,77.20741437394975"
2026-06-14 11:40:40.208469,28.61394178137564,77.20969965957285,SAFE,NONE,"https://maps.google.com/?q=28.61394178137564,77.20969965957285"
2026-06-14 11:40:45.255745,28.6150602484564,77.20751044061424,SAFE,NONE,"https://maps.google.com/?q=28.6150602484564,77.20751044061424"
2026-06-14 11:40:50.297579,28.61288306064671,77.20914032713438,SAFE,NONE,"https://maps.google.com/?q=28.61288306064671,77.20914032713438"
2026-06-14 11:40:55.353813,28.61217521326928,77.21008475538152,SAFE,NONE,"https://maps.google.com/?q=28.612175213269282,77.21008475538152"
2026-06-14 11:41:00.394369,28.61415197430412,77.21072791354838,SAFE,NONE,"https://maps.google.com/?q=28.61415197430412,77.21072791354838"
2026-06-14 11:41:05.442025,28.61539802188884,77.20912437221847,SAFE,NONE,"https://maps.google.com/?q=28.615398021888833,77.20912437221847"
2026-06-14 11:41:10.490420,28.612300746330213,77.2095003358248,SAFE,NONE,"https://maps.google.com/?q=28.612300746330213,77.2095003358248"
2026-06-14 11:41:15.533188,28.61304138429885,77.20735394805143,SAFE,NONE,"https://maps.google.com/?q=28.613041384298846,77.20735394805143"
2026-06-14 11:41:20.577844,28.614320485612247,77.2097194481402,SAFE,NONE,"https://maps.google.com/?q=28.614320485612247,77.2097194481402"
2026-06-14 11:41:25.596305,28.6148728502073,77.20822537177298,SAFE,NONE,"https://maps.google.com/?q=28.6148728502073,77.20822537177298"
2026-06-14 11:41:30.648743,28.61292077986224,77.20939733535155,SAFE,NONE,"https://maps.google.com/?q=28.612920779862236,77.20939733535155"
2026-06-14 11:41:35.709066,28.61403106088629,77.20837413045817,SAFE,NONE,"https://maps.google.com/?q=28.61403106088629,77.20837413045817"
2026-06-14 11:41:40.760039,28.613845935994405,77.21092334954645,SAFE,NONE,"https://maps.google.com/?q=28.613845935994405,77.21092334954645"
2026-06-14 11:41:45.817833,28.61299592711181,77.21082279418016,SAFE,NONE,"https://maps.google.com/?q=28.612995927111815,77.21082279418016"
2026-06-14 11:41:50.870779,28.61207051685769,77.20762655725295,SAFE,NONE,"https://maps.google.com/?q=28.612070516857692,77.20762655725295"
2026-06-14 11:41:55.891108,28.6127517570278,77.20878685810601,SAFE,NONE,"https://maps.google.com/?q=28.6127517570278,77.20878685810601"
2026-06-14 11:42:00.940187,28.61253874836154,77.21022639332686,SAFE,NONE,"https://maps.google.com/?q=28.61253874836154,77.21022639332686"
2026-06-14 11:42:05.989630,28.61505106363267,77.20818668082892,SAFE,NONE,"https://maps.google.com/?q=28.61505106363267,77.20818668082892"
2026-06-14 11:42:11.026653,28.61231081263137,77.20942170730794,SAFE,NONE,"https://maps.google.com/?q=28.61231081263137,77.20942170730794"
2026-06-14 11:42:16.074040,28.615054351829897,77.2096566140318,SAFE,NONE,"https://maps.google.com/?q=28.615054351829897,77.2096566140318"
2026-06-14 11:42:21.120292,28.61325537259712,77.20991281898854,SAFE,NONE,"https://maps.google.com/?q=28.61325537259712,77.20991281898854"
2026-06-14 11:42:26.141946,28.61533531860455,77.20946932378854,SAFE,NONE,"https://maps.google.com/?q=28.61533531860455,77.20946932378854"
2026-06-14 11:42:31.202639,28.613208284180605,77.20992873334603,SAFE,NONE,"https://maps.google.com/?q=28.613208284180605,77.20992873334603"
2026-06-14 11:42:36.255366,28.61553491132861,77.20891763830649,SAFE,NONE,"https://maps.google.com/?q=28.61553491132861,77.20891763830649"
2026-06-14 11:42:41.303694,28.61521260395314,77.20930801778421,SAFE,NONE,"https://maps.google.com/?q=28.61521260395314,77.20930801778421"
2026-06-14 11:42:46.350980,28.61578714172528,77.21024203345786,SAFE,NONE,"https://maps.google.com/?q=28.615787141725278,77.21024203345786"
2026-06-14 11:42:51.415796,28.615800303963763,77.20975638292147,SAFE,NONE,"https://maps.google.com/?q=28.615800303963763,77.20975638292147"
2026-06-14 11:42:56.481501,28.615280330252794,77.20873275717251,SAFE,NONE,"https://maps.google.com/?q=28.615280330252794,77.20873275717251"
2026-06-14 11:43:01.549678,28.61267793380512,77.20794550363091,SAFE,NONE,"https://maps.google.com/?q=28.61267793380512,77.20794550363091"
2026-06-14 11:43:06.609480,28.61328543165379,77.208704262984,SAFE,NONE,"https://maps.google.com/?q=28.61328543165379,77.208704262984"
2026-06-14 11:43:11.643058,28.6133095675139,77.21070352565202,SAFE,NONE,"https://maps.google.com/?q=28.6133095675139,77.21070352565202"
2026-06-14 11:43:16.687292,28.61589105976172,77.20942136780043,SAFE,NONE,"https://maps.google.com/?q=28.615891059761722,77.20942136780043"
2026-06-14 11:43:21.734515,28.61233685927184,77.2073496271118,SAFE,NONE,"https://maps.google.com/?q=28.612336859271842,77.2073496271118"
2026-06-14 11:43:26.782802,28.614017631723893,77.20964024410779,SAFE,NONE,"https://maps.google.com/?q=28.614017631723893,77.20964024410779"
2026-06-14 11:43:31.830576,28.61319848329857,77.20986199942519,SAFE,NONE,"https://maps.google.com/?q=28.613198483298575,77.20986199942519"
2026-06-14 11:43:36.882709,28.61520349774857,77.20824684124952,SAFE,NONE,"https://maps.google.com/?q=28.61520349774857,77.20824684124952"
2026-06-14 11:43:41.941043,28.61542703150824,77.20756137254465,SAFE,NONE,"https://maps.google.com/?q=28.615427031508236,77.20756137254465"
2026-06-14 11:43:46.993409,28.61337339402173,77.20932235743037,SAFE,NONE,"https://maps.google.com/?q=28.61337339402173,77.20932235743037"
2026-06-14 11:43:52.046850,28.615643248975616,77.20837685090376,SAFE,NONE,"https://maps.google.com/?q=28.615643248975616,77.20837685090376"
2026-06-14 11:43:57.089852,28.613664974265976,77.21022368262699,SAFE,NONE,"https://maps.google.com/?q=28.613664974265976,77.21022368262699"
2026-06-14 11:44:02.133923,28.615389867990373,77.2077223441402,SAFE,NONE,"https://maps.google.com/?q=28.615389867990373,77.2077223441402"
2026-06-14 11:44:07.188379,28.614839660662152,77.20737983169796,SAFE,NONE,"https://maps.google.com/?q=28.614839660662152,77.20737983169796"
2026-06-14 11:44:12.234721,28.614059197816992,77.21035049837174,SAFE,NONE,"https://maps.google.com/?q=28.614059197816992,77.21035049837174"
2026-06-14 11:44:17.282484,28.61300920960485,77.21050340457643,SAFE,NONE,"https://maps.google.com/?q=28.613009209604854,77.21050340457643"
2026-06-14 11:44:22.330049,28.61520055107152,77.20819311728366,SAFE,NONE,"https://maps.google.com/?q=28.61520055107152,77.20819311728366"
2026-06-14 11:44:27.383064,28.61537249042136,77.20927358578334,SAFE,NONE,"https://maps.google.com/?q=28.615372490421354,77.20927358578334"
2026-06-14 11:44:32.442176,28.6133759608778,77.20729877292,SAFE,NONE,"https://maps.google.com/?q=28.613375960877796,77.20729877292"
2026-06-14 11:44:37.492304,28.6129166026492,77.21040995498713,SAFE,NONE,"https://maps.google.com/?q=28.6129166026492,77.21040995498713"
2026-06-14 11:44:42.539971,28.613805769934405,77.210061137791,SAFE,NONE,"https://maps.google.com/?q=28.613805769934405,77.210061137791"
2026-06-14 11:44:47.598333,28.61465263280677,77.20735445996198,SAFE,NONE,"https://maps.google.com/?q=28.61465263280677,77.20735445996198"
2026-06-14 11:44:52.655507,28.6127594895386,77.21069694442923,SAFE,NONE,"https://maps.google.com/?q=28.612759489538597,77.21069694442923"
2026-06-14 11:44:57.685023,28.612951254208127,77.21099620991151,SAFE,NONE,"https://maps.google.com/?q=28.612951254208127,77.21099620991151"
2026-06-14 11:45:02.736879,28.61557839423885,77.20900591407668,SAFE,NONE,"https://maps.google.com/?q=28.61557839423885,77.20900591407668"
2026-06-14 11:45:07.785235,28.61397978418726,77.21040997425885,SAFE,NONE,"https://maps.google.com/?q=28.61397978418726,77.21040997425885"
2026-06-14 11:45:12.836763,28.61567871969769,77.20893904096177,SAFE,NONE,"https://maps.google.com/?q=28.615678719697698,77.20893904096177"
2026-06-14 11:45:17.884145,28.61552684822861,77.2109238373852,SAFE,NONE,"https://maps.google.com/?q=28.615526848228615,77.2109238373852"
2026-06-14 11:45:22.936773,28.61545254327625,77.20719929847169,SAFE,NONE,"https://maps.google.com/?q=28.61545254327625,77.20719929847169"
2026-06-14 11:45:27.985802,28.61373464117688,77.20787604379143,SAFE,NONE,"https://maps.google.com/?q=28.613734641176876,77.20787604379143"
2026-06-14 11:45:33.035715,28.61464815937669,77.2105282335806,SAFE,NONE,"https://maps.google.com/?q=28.614648159376692,77.2105282335806"
2026-06-14 11:45:38.080035,28.61212610882704,77.2073866522456,SAFE,NONE,"https://maps.google.com/?q=28.61212610882704,77.2073866522456"
2026-06-14 11:45:43.128838,28.613403772330592,77.2105874299208,SAFE,NONE,"https://maps.google.com/?q=28.613403772330592,77.2105874299208"
2026-06-14 11:45:48.184989,28.61452080377041,77.20703343553687,SAFE,NONE,"https://maps.google.com/?q=28.614520803770418,77.20703343553687"
2026-06-14 11:45:53.247064,28.615772133768367,77.20961677480642,SAFE,NONE,"https://maps.google.com/?q=28.615772133768367,77.20961677480642"
2026-06-14 11:45:58.309587,28.613920301891675,77.20949247591989,SAFE,NONE,"https://maps.google.com/?q=28.613920301891675,77.20949247591989"
2026-06-14 11:46:03.367686,28.61426631459959,77.20846886918771,SAFE,NONE,"https://maps.google.com/?q=28.61426631459959,77.20846886918771"
2026-06-14 11:46:08.415261,28.61572753524294,77.20935475271737,SAFE,NONE,"https://maps.google.com/?q=28.61572753524294,77.20935475271737"
2026-06-14 11:46:13.467850,28.613205977551296,77.20810305548764,SAFE,NONE,"https://maps.google.com/?q=28.613205977551296,77.20810305548764"
2026-06-14 11:46:18.517768,28.61227141023269,77.20717743851435,SAFE,NONE,"https://maps.google.com/?q=28.61227141023269,77.20717743851435"
2026-06-14 11:46:23.567233,28.612389900807585,77.21010841950323,SAFE,NONE,"https://maps.google.com/?q=28.612389900807585,77.21010841950323"
2026-06-14 11:46:28.616595,28.613716070252508,77.20999013067683,SAFE,NONE,"https://maps.google.com/?q=28.613716070252508,77.20999013067683"
2026-06-14 11:46:33.665667,28.61296659605025,77.21092707051861,SAFE,NONE,"https://maps.google.com/?q=28.612966596050246,77.21092707051861"
2026-06-14 11:46:38.704196,28.612737569306805,77.20751799968468,SAFE,NONE,"https://maps.google.com/?q=28.612737569306805,77.20751799968468"
2026-06-14 11:46:43.743762,28.61195647827365,77.20746741262259,SAFE,NONE,"https://maps.google.com/?q=28.61195647827365,77.20746741262259"
